micros,A0,A1,A2
1448884,1023,1023,486
1450660,1023,1023,488
1452444,1023,1023,488
1454220,1023,1023,488
1455996,1023,1023,488
1457772,1023,1023,488
1459556,1023,1023,488
1461332,1023,1023,488
1463108,1023,1023,488
1464884,1023,1023,488
1466660,1023,1023,488
1468444,1023,1023,488
1470220,1023,1023,488
1471996,1023,1023,488
1473784,1023,1023,488
1475564,1023,1023,488
1477340,1023,1023,488
1479116,1023,1023,488
1480892,1023,1023,488
1482668,1023,1023,488
1484444,1023,1023,488
1489720,1023,1023,485
1491500,1023,1023,486
1493284,1023,1023,487
1495064,1023,1023,488
1496844,1023,1023,488
1498620,1023,1023,488
1500396,1023,1023,488
1502172,1023,1023,488
1503948,1023,1023,488
1505724,1023,1023,488
1507508,1023,1023,488
1509284,1023,1023,488
1511060,1023,1023,488
1512836,1023,1023,488
1514612,1023,1023,488
1516396,1023,1023,488
1518180,1023,1023,488
1519964,1023,1023,488
1521740,1023,1023,488
1523524,1023,1023,488
1525300,1023,1023,488
1527076,1023,1023,488
1532340,1023,1023,485
1534124,1023,1023,486
1535908,1023,1023,487
1537696,1023,1023,487
1539484,1023,1023,487
1541260,1023,1023,487
1543036,1023,1023,487
1544812,1023,1023,487
1546588,1023,1023,487
1548364,1023,1023,487
1550140,1023,1023,487
1551916,1023,1023,487
1553700,1023,1023,488
1555492,1023,1023,487
1557268,1023,1023,487
1559052,1023,1023,487
1560828,1023,1023,487
1562604,1023,1023,487
1564380,1023,1023,487
1566156,1023,1023,487
1567932,1023,1023,487
1569708,1023,1023,487
1574992,1023,1023,484
1576772,1023,1023,485
1578548,1023,1023,485
1580332,1023,1023,487
1582116,1023,1023,487
1583892,1023,1023,487
1585676,1023,1023,487
1587460,1023,1023,487
1589236,1023,1023,487
1591012,1023,1023,487
1592788,1023,1023,487
1594572,1023,1023,487
1596356,1023,1023,487
1598140,1023,1023,487
1599924,1023,1023,487
1601716,1023,1023,487
1603500,1023,1023,487
1605276,1023,1023,487
1607060,1023,1023,487
1608836,1023,1023,487
1610612,1023,1023,487
1612388,1023,1023,487
1617656,1023,1023,484
1619436,1023,1023,485
1621212,1023,1023,485
1622988,1023,1023,487
1624764,1023,1023,487
1626540,1023,1023,487
1628316,1023,1023,487
1630092,1023,1023,487
1631876,1023,1023,487
1633652,1023,1023,487
1635436,1023,1023,487
1637212,1023,1023,487
1638996,1023,1023,487
1640772,1023,1023,487
1642552,1023,1023,487
1644332,1023,1023,487
1646108,1023,1023,487
1647884,1023,1023,487
1649660,1023,1023,487
1651444,1023,1023,487
1653220,1023,1023,487
1654996,1023,1023,487
1656772,1023,1023,487
1662044,1023,1023,485
1663820,1023,1023,485
1665596,1023,1023,486
1667372,1023,1023,487
1669152,1023,1023,487
1670932,1023,1023,487
1672716,1023,1023,487
1674492,1023,1023,487
1676268,1023,1023,487
1678044,1023,1023,487
1679820,1023,1023,487
1681596,1023,1023,487
1683372,1023,1023,487
1685148,1023,1023,487
1686932,1023,1023,487
1688708,1023,1023,487
1690484,1023,1023,487
1692260,1023,1023,487
1694036,1023,1023,487
1695812,1023,1023,487
1697588,1023,1023,487
1699364,1023,1023,487
1704608,1023,1023,485
1706396,1023,1023,485
1708172,1023,1023,485
1709948,1023,1023,487
1711724,1023,1023,487
1713500,1023,1023,487
1715276,1023,1023,487
1717052,1023,1023,487
1718828,1023,1023,487
1720612,1023,1023,487
1722392,1023,1023,487
1724172,1023,1023,487
1725948,1023,1023,486
1727724,1023,1023,487
1729500,1023,1023,487
1731276,1023,1023,486
1733052,1023,1023,487
1734836,1023,1023,487
1736612,1023,1023,487
1738388,1023,1023,487
1740164,1023,1023,487
1741940,1023,1023,487
1747216,1023,1023,484
1749000,1023,1023,485
1750780,1023,1023,484
1752556,1023,1023,487
1754332,1023,1023,487
1756108,1023,1023,487
1757884,1023,1023,487
1759660,1023,1023,487
1761436,1023,1023,486
1763220,1023,1023,487
1764996,1023,1023,487
1766772,1023,1023,486
1768548,1023,1023,487
1770324,1023,1023,487
1772100,1023,1023,487
1773876,1023,1023,486
1775660,1023,1023,486
1777436,1023,1023,486
1779212,1023,1023,487
1780988,1023,1023,486
1782764,1023,1023,486
1784540,1023,1023,486
1789808,1023,1023,483
1791588,1023,1023,484
1793364,1023,1023,484
1795148,1023,1023,486
1796924,1023,1023,486
1798700,1023,1023,486
1800484,1023,1023,486
1802264,1023,1023,486
1804044,1023,1023,486
1805820,1023,1023,486
1807596,1023,1023,486
1809372,1023,1023,486
1811148,1023,1023,486
1812924,1023,1023,486
1814708,1023,1023,486
1816484,1023,1023,486
1818260,1023,1023,486
1820036,1023,1023,486
1821812,1023,1023,486
1823588,1023,1023,486
1825364,1023,1023,486
1827140,1023,1023,486
1828924,1023,1023,486
1834188,1023,1023,483
1835972,1023,1023,484
1837748,1023,1023,485
1839532,1023,1023,486
1841324,1023,1023,486
1843108,1023,1023,486
1844884,1023,1023,486
1846676,1023,1023,486
1848452,1023,1023,486
1850228,1023,1023,486
1852004,1023,1023,486
1853780,1023,1023,486
1855556,1023,1023,486
1857332,1023,1023,486
1859116,1023,1023,486
1860900,1023,1023,486
1862684,1023,1023,486
1864460,1023,1023,486
1866236,1023,1023,486
1868012,1023,1023,486
1869796,1023,1023,486
1871572,1023,1023,486
1876836,1023,1023,483
1878612,1023,1023,484
1880388,1023,1023,484
1882172,1023,1023,486
1883948,1023,1023,486
1885724,1023,1023,486
1887508,1023,1023,486
1889292,1023,1023,486
1891068,1023,1023,485
1892844,1023,1023,485
1894620,1023,1023,486
1896396,1023,1023,486
1898172,1023,1023,486
1899948,1023,1023,485
1901724,1023,1023,485
1903500,1023,1023,486
1905284,1023,1023,485
1907068,1023,1023,486
1908844,1023,1023,486
1910628,1023,1023,485
1912404,1023,1023,485
1914188,1023,1023,485
1919456,1023,1023,482
1921236,1023,1023,483
1923020,1023,1023,483
1924796,1023,1023,485
