micros,A0,A1,A2
2396780,565,577,0
2398404,568,579,0
2400024,566,576,0
2401648,562,574,0
2403268,560,573,0
2404888,560,574,0
2406512,560,572,0
2408136,558,569,0
2409760,553,565,0
2411384,551,564,0
2413012,553,566,0
2414632,554,567,0
2419728,548,561,0
2421352,553,566,0
2422980,555,569,0
2424604,554,569,0
2426224,556,570,0
2427844,562,574,0
2429464,567,579,0
2431088,567,580,0
2432716,565,579,0
2434336,568,580,0
2435960,569,583,0
2437584,569,582,0
2439208,565,577,0
2440832,564,575,0
2442456,561,575,0
2444080,559,572,0
2445704,555,568,0
2447324,553,564,0
2448948,551,563,0
2450568,548,561,0
2452192,545,559,0
2453820,544,559,0
2455444,546,560,0
2457068,548,561,0
2458692,549,562,0
2460312,550,564,0
2461944,555,569,0
2467044,563,578,0
2468664,569,581,0
2470288,570,584,0
2471908,573,587,0
2473528,573,587,0
2475152,573,586,0
2476780,571,584,0
2478404,566,580,0
2480024,564,575,0
2481648,561,572,0
2483272,555,567,0
2484896,551,563,0
2486528,548,561,0
2488152,547,560,0
2489776,542,557,0
2491408,539,554,0
2493032,540,554,0
2494660,545,558,0
2496284,548,561,0
2497904,550,563,0
2499524,555,567,0
2501144,558,572,0
2502768,563,576,0
2504392,567,580,0
2506016,572,584,0
2507640,574,587,0
2509264,574,588,0
2514356,572,582,0
2515996,569,581,0
2517620,563,576,0
2519244,560,574,0
2520864,558,571,0
2522488,554,566,0
2524108,550,561,0
2525732,547,560,0
2527356,547,559,0
2528980,546,559,0
2530604,544,557,0
2532224,543,557,0
2533860,547,559,0
2535484,551,564,0
2537108,555,568,0
2538732,556,570,0
2540356,559,573,0
2541980,563,577,0
2543596,569,580,0
2545220,571,583,0
2546844,572,585,0
2548468,571,586,0
2550092,572,585,0
2551708,572,586,0
2553332,572,584,0
2554956,569,580,0
2556580,566,577,0
2561676,557,568,0
2563296,554,565,0
2564920,549,561,0
2566544,549,562,0
2568160,551,564,0
2569784,553,565,0
2571408,550,563,0
2573032,548,561,0
2574656,550,563,0
2576280,555,569,0
2577904,558,570,0
2579528,558,571,0
2581152,558,572,0
2582784,562,575,0
2584408,567,579,0
2586032,570,582,0
2587664,569,582,0
2589288,565,581,0
2590912,566,581,0
2592536,570,583,0
2594160,571,583,0
2595780,566,579,0
2597400,564,576,0
2599024,564,576,0
2600648,565,577,0
2602272,562,573,0
2603896,558,569,0
2608984,551,564,0
2610608,553,564,0
2612240,551,563,0
2613864,550,563,0
2615488,551,564,0
2617112,555,568,0
2618736,560,572,0
2620356,559,572,0
2621980,558,571,0
2623600,560,574,0
2625224,566,580,0
2626848,569,581,0
2628472,566,580,0
2630096,565,578,0
2631720,567,580,0
2633344,569,583,0
2634968,569,581,0
2636592,565,577,0
2638216,561,573,0
2639836,560,573,0
2641456,560,572,0
2643080,561,571,0
2644704,556,569,0
2646328,552,566,0
2647952,553,566,0
2649576,557,568,0
2651200,558,570,0
2656276,557,570,0
2657896,562,576,0
2659520,559,574,0
2661144,560,574,0
2662768,562,576,0
2664384,565,580,0
2666008,565,579,0
2667632,566,578,0
2669256,565,576,0
2670880,564,577,0
2672504,561,574,0
2674128,562,574,0
2675752,560,572,0
2677376,556,570,0
2679000,554,567,0
2680624,555,568,0
2682248,558,569,0
2683868,557,570,0
2685488,555,569,0
2687112,556,570,0
2688740,562,573,0
2690360,563,577,0
2691984,562,576,0
2693608,561,576,0
2695232,567,579,0
2696856,570,583,0
2701940,561,575,0
2703560,566,580,0
2705184,563,578,0
2706808,560,573,0
2708428,560,572,0
2710048,560,573,0
2711672,555,570,0
2713300,552,566,0
2714920,554,567,0
2716544,555,568,0
2718176,551,565,0
2719800,550,563,0
2721424,554,567,0
2723048,559,572,0
2724672,559,572,0
2726296,558,572,0
2727916,560,574,0
2729536,566,578,0
2731160,570,583,0
2732784,571,585,0
2734408,570,585,0
2736028,570,586,0
2737648,572,587,0
2739272,573,587,0
2740896,570,584,0
2742528,566,580,0
2744152,565,580,0
2749232,550,565,0
2750856,551,564,0
2752476,551,564,0
2754096,553,566,0
2755720,550,563,0
2757344,548,560,0
2758968,550,562,0
2760592,552,566,0
2762216,556,568,0
2763844,557,570,0
2765468,560,574,0
2767096,561,577,0
2768720,566,581,0
2770344,570,584,0
2771964,574,588,0
2773592,573,590,0
2775220,574,590,0
2776840,576,591,0
2778464,577,591,0
2780084,574,587,0
2781704,570,585,0
2783328,568,582,0
2784956,564,578,0
2786576,560,572,0
2788200,555,568,0
2789824,553,565,0
2791448,550,563,0
2796524,542,556,0
2798144,547,559,0
2799768,549,561,0
2801392,552,566,0
2803016,556,571,0
2804636,562,576,0
2806256,567,581,0
2807880,571,585,0
2809504,573,587,0
2811140,577,592,0
2812764,580,595,0
2814388,579,594,0
2816020,578,591,0
2817640,577,589,0
2819264,576,588,0
2820888,570,584,0
2822512,564,578,0
2824132,560,573,0
2825752,555,568,0
2827376,551,563,0
2829000,550,561,0
2830624,551,562,0
2832248,547,561,0
2833872,544,559,0
2835496,545,560,0
2837120,551,564,0
2838744,553,568,0
2843824,563,577,0
2845448,570,584,0
2847072,573,586,0
2848692,576,589,0
2850312,578,591,0
2851936,578,593,0
2853560,577,592,0
2855188,576,588,0
2856812,572,584,0
2858432,569,581,0
2860056,565,578,0
2861680,562,576,0
2863304,558,571,0
2864932,555,566,0
2866552,551,564,0
2868172,551,564,0
2869792,551,565,0
2871416,551,564,0
2873040,550,564,0
2874664,551,564,0
2876288,556,569,0
2877920,561,573,0
2879544,563,576,0
2881168,564,578,0
2882792,566,581,0
2884416,570,584,0
2886040,574,586,0
2891124,567,582,0
2892740,571,585,0
2894360,571,584,0
2895984,569,581,0
2897608,564,576,0
2899232,562,576,0
2900856,563,577,0
2902480,562,575,0
2904104,558,570,0
2905728,555,568,0
2907352,556,569,0
2908980,558,571,0
2910600,559,571,0
2912220,556,568,0
2913840,556,568,0
2915464,560,572,0
2917088,565,576,0
2918716,564,577,0
2920336,561,576,0
2921960,561,577,0
2923584,566,580,0
2925208,569,582,0
2926840,570,582,0
2928464,568,581,0
2930088,568,582,0
2931708,569,584,0
2933336,572,584,0
2938432,559,574,0
2940060,560,575,0
2941680,563,574,0
2943304,565,575,0
2944924,561,572,0
2946544,557,570,0
2948172,557,571,0
2949792,560,574,0
2951424,560,573,0
2953048,558,571,0
2954672,557,570,0
2956304,559,573,0
2957932,563,577,0
2959552,565,579,0
2961176,564,577,0
2962800,563,577,0
2964420,567,580,0
2966040,572,584,0
2967664,572,585,0
2969292,568,582,0
2970912,567,580,0
2972536,569,582,0
2974160,572,583,0
2975784,568,580,0
2977408,562,575,0
2979032,560,574,0
2980656,562,576,0
2985724,551,564,0
2987352,555,568,0
2988972,559,573,0
2990592,560,575,0
2992216,561,574,0
2993840,561,574,0
2995464,562,576,0
2997088,564,579,0
2998712,570,582,0
3000348,571,584,0
3001968,569,583,0
3003592,569,582,0
3005216,572,585,0
3006844,572,586,0
3008460,566,582,0
3010080,564,577,0
3011704,564,577,0
3013328,565,578,0
3014952,562,575,0
3016580,558,571,0
3018212,557,570,0
3019836,558,571,0
3021460,558,572,0
3023080,558,570,0
3024708,558,570,0
3026332,560,573,0
3027948,560,576,0
3033020,567,579,0
3034644,569,583,0
3036264,568,583,0
3037888,572,587,0
3039516,576,589,0
3041140,573,587,0
3042764,568,583,0
3044384,569,582,0
3046008,572,583,0
3047636,568,582,0
3049260,559,575,0
3050884,559,571,0
3052500,560,571,0
3054120,559,572,0
3055756,556,570,0
3057380,555,568,0
3059004,554,567,0
3060628,555,570,0
3062252,558,573,0
3063876,562,574,0
3065500,562,575,0
3067132,561,577,0
3068756,566,581,0
3070380,571,585,0
3071996,573,586,0
3073628,571,585,0
3075248,573,586,0
3080348,572,585,0
3081968,570,582,0
3083592,569,581,0
3085212,570,584,0
3086832,568,581,0
3088456,564,576,0
3090080,559,572,0
