micros,A0,A1,A2
1294932,1023,1023,484
1300176,1023,1023,483
1301956,1023,1023,484
1303732,1023,1023,484
1305508,1023,1023,484
1307284,1023,1023,485
1309076,1023,1023,486
1310852,1023,1023,486
1312628,1023,1023,485
1314404,1023,1023,484
1316180,1023,1023,484
1317956,1023,1023,486
1319732,1023,1023,486
1321508,1023,1023,485
1323284,1023,1023,483
1325064,1023,1023,483
1326844,1023,1023,485
1328620,1023,1023,485
1330396,1023,1023,485
1332172,1023,1023,484
1333948,1023,1023,484
1335724,1023,1023,484
1337500,1023,1023,484
1342748,1023,1023,482
1344536,1023,1023,482
1346316,1023,1023,481
1348092,1023,1023,485
1349868,1023,1023,486
1351644,1023,1023,486
1353420,1023,1023,485
1355196,1023,1023,484
1356980,1023,1023,485
1358756,1023,1023,486
1360532,1023,1023,486
1362308,1023,1023,484
1364084,1023,1023,484
1365860,1023,1023,483
1367636,1023,1023,485
1369412,1023,1023,485
1371196,1023,1023,484
1372972,1023,1023,484
1374756,1023,1023,483
1376532,1023,1023,484
1378312,1023,1023,484
1380092,1023,1023,484
1385356,1023,1023,480
1387140,1023,1023,480
1388916,1023,1023,482
1390692,1023,1023,485
1392468,1023,1023,485
1394244,1023,1023,484
1396020,1023,1023,483
1397800,1023,1023,484
1399580,1023,1023,485
1401356,1023,1023,485
1403132,1023,1023,484
1404908,1023,1023,483
1406684,1023,1023,484
1408460,1023,1023,485
1410236,1023,1023,485
1412012,1023,1023,484
1413788,1023,1023,484
1415572,1023,1023,484
1417348,1023,1023,484
1419124,1023,1023,483
1420900,1023,1023,484
1422676,1023,1023,484
1424452,1023,1023,484
1429712,1023,1023,481
1431492,1023,1023,483
1433276,1023,1023,485
1435060,1023,1023,484
1436852,1023,1023,483
1438628,1023,1023,485
1440404,1023,1023,486
1442180,1023,1023,486
1443956,1023,1023,485
1445732,1023,1023,485
1447508,1023,1023,485
1449284,1023,1023,485
1451064,1023,1023,485
1452844,1023,1023,486
1454620,1023,1023,485
1456396,1023,1023,486
1458172,1023,1023,485
1459956,1023,1023,484
1461732,1023,1023,484
1463508,1023,1023,485
1465284,1023,1023,485
1467060,1023,1023,484
1472300,1023,1023,481
1474076,1023,1023,482
1475852,1023,1023,482
1477628,1023,1023,484
1479412,1023,1023,483
1481188,1023,1023,485
1482964,1023,1023,485
1484740,1023,1023,484
1486516,1023,1023,485
1488300,1023,1023,485
1490076,1023,1023,485
1491852,1023,1023,484
1493636,1023,1023,485
1495412,1023,1023,486
1497188,1023,1023,486
1498964,1023,1023,485
1500740,1023,1023,484
1502516,1023,1023,485
1504300,1023,1023,486
1506076,1023,1023,486
1507852,1023,1023,485
1509628,1023,1023,484
1514892,1023,1023,482
1516676,1023,1023,483
1518460,1023,1023,482
1520252,1023,1023,484
1522028,1023,1023,484
1523804,1023,1023,485
1525580,1023,1023,484
1527356,1023,1023,485
1529140,1023,1023,485
1530932,1023,1023,484
1532708,1023,1023,484
1534484,1023,1023,485
1536268,1023,1023,486
1538056,1023,1023,485
1539836,1023,1023,485
1541612,1023,1023,484
1543388,1023,1023,485
1545164,1023,1023,486
1546940,1023,1023,485
1548716,1023,1023,484
1550492,1023,1023,484
1552276,1023,1023,485
1557564,1023,1023,480
1559340,1023,1023,481
1561116,1023,1023,483
1562892,1023,1023,485
1564680,1023,1023,485
1566460,1023,1023,483
1568236,1023,1023,484
1570012,1023,1023,484
1571788,1023,1023,485
1573564,1023,1023,485
1575348,1023,1023,484
1577140,1023,1023,485
1578924,1023,1023,485
1580700,1023,1023,485
1582484,1023,1023,484
1584268,1023,1023,485
1586044,1023,1023,486
1587820,1023,1023,485
1589596,1023,1023,484
1591372,1023,1023,484
1593156,1023,1023,485
1594940,1023,1023,486
1596724,1023,1023,486
1602004,1023,1023,482
1603780,1023,1023,484
1605556,1023,1023,484
1607332,1023,1023,484
1609116,1023,1023,484
1610892,1023,1023,484
1612668,1023,1023,485
1614444,1023,1023,485
1616220,1023,1023,485
1617996,1023,1023,485
1619772,1023,1023,485
1621548,1023,1023,485
1623332,1023,1023,485
1625116,1023,1023,485
1626892,1023,1023,486
1628668,1023,1023,485
1630444,1023,1023,484
1632220,1023,1023,484
1633996,1023,1023,485
1635772,1023,1023,486
1637556,1023,1023,486
1639340,1023,1023,484
1644612,1023,1023,483
1646388,1023,1023,484
1648164,1023,1023,483
1649940,1023,1023,483
1651720,1023,1023,484
1653500,1023,1023,485
1655276,1023,1023,485
1657052,1023,1023,485
1658828,1023,1023,484
1660604,1023,1023,484
1662380,1023,1023,484
1664156,1023,1023,485
1665928,1023,1023,486
1667716,1023,1023,485
1669492,1023,1023,484
1671268,1023,1023,483
1673044,1023,1023,484
1674820,1023,1023,485
1676596,1023,1023,485
1678380,1023,1023,484
1680156,1023,1023,483
1681932,1023,1023,484
1687184,1023,1023,481
1688964,1023,1023,481
1690740,1023,1023,481
1692516,1023,1023,483
1694292,1023,1023,483
1696068,1023,1023,484
1697848,1023,1023,485
1699628,1023,1023,484
1701404,1023,1023,483
1703180,1023,1023,483
1704956,1023,1023,484
1706740,1023,1023,485
1708516,1023,1023,485
1710292,1023,1023,483
1712068,1023,1023,483
1713844,1023,1023,484
1715620,1023,1023,486
1717396,1023,1023,485
1719172,1023,1023,484
1720956,1023,1023,483
1722732,1023,1023,484
1724508,1023,1023,484
1729692,1023,1023,480
1731476,1023,1023,481
1733252,1023,1023,481
1735028,1023,1023,484
1736804,1023,1023,484
1738580,1023,1023,484
1740356,1023,1023,483
1742132,1023,1023,482
1743920,1023,1023,483
1745700,1023,1023,483
1747476,1023,1023,484
1749252,1023,1023,484
1751028,1023,1023,483
1752804,1023,1023,483
1754588,1023,1023,483
1756364,1023,1023,484
1758140,1023,1023,484
1759916,1023,1023,483
1761700,1023,1023,483
1763484,1023,1023,483
1765260,1023,1023,484
1767044,1023,1023,484
1768820,1023,1023,484
1781608,1023,1023,480
1783388,1023,1023,481
1785164,1023,1023,481
1786940,1023,1023,484
1788716,1023,1023,484
1790492,1023,1023,483
1792276,1023,1023,483
1794064,1023,1023,482
1795844,1023,1023,483
1797620,1023,1023,483
1799396,1023,1023,484
1801172,1023,1023,483
1802948,1023,1023,483
1804724,1023,1023,483
1806508,1023,1023,483
1808284,1023,1023,483
1810060,1023,1023,483
1811836,1023,1023,484
1813612,1023,1023,484
1815388,1023,1023,483
1817164,1023,1023,482
1818940,1023,1023,483
1833896,1023,1023,480
1835676,1023,1023,480
1837460,1023,1023,480
1839244,1023,1023,483
1841020,1023,1023,483
1842812,1023,1023,483
1844588,1023,1023,483
1846372,1023,1023,482
1848148,1023,1023,482
1849924,1023,1023,483
1851700,1023,1023,484
